D:\carsim\IMG\center_2017_07_16_23_05_04_162.jpg,D:\carsim\IMG\left_2017_07_16_23_05_04_162.jpg,D:\carsim\IMG\right_2017_07_16_23_05_04_162.jpg,-0.2801351,1,0,28.87099
D:\carsim\IMG\center_2017_07_16_23_05_04_232.jpg,D:\carsim\IMG\left_2017_07_16_23_05_04_232.jpg,D:\carsim\IMG\right_2017_07_16_23_05_04_232.jpg,-0.08893152,1,0,29.43124
D:\carsim\IMG\center_2017_07_16_23_05_04_303.jpg,D:\carsim\IMG\left_2017_07_16_23_05_04_303.jpg,D:\carsim\IMG\right_2017_07_16_23_05_04_303.jpg,0,1,0,30.14275
D:\carsim\IMG\center_2017_07_16_23_05_04_379.jpg,D:\carsim\IMG\left_2017_07_16_23_05_04_379.jpg,D:\carsim\IMG\right_2017_07_16_23_05_04_379.jpg,0,1,0,30.18967
D:\carsim\IMG\center_2017_07_16_23_05_04_447.jpg,D:\carsim\IMG\left_2017_07_16_23_05_04_447.jpg,D:\carsim\IMG\right_2017_07_16_23_05_04_447.jpg,0,1,0,30.19016
D:\carsim\IMG\center_2017_07_16_23_05_04_518.jpg,D:\carsim\IMG\left_2017_07_16_23_05_04_518.jpg,D:\carsim\IMG\right_2017_07_16_23_05_04_518.jpg,0,1,0,30.18985
D:\carsim\IMG\center_2017_07_16_23_05_04_587.jpg,D:\carsim\IMG\left_2017_07_16_23_05_04_587.jpg,D:\carsim\IMG\right_2017_07_16_23_05_04_587.jpg,0,1,0,30.19031
D:\carsim\IMG\center_2017_07_16_23_05_04_657.jpg,D:\carsim\IMG\left_2017_07_16_23_05_04_657.jpg,D:\carsim\IMG\right_2017_07_16_23_05_04_657.jpg,0,1,0,30.19107
D:\carsim\IMG\center_2017_07_16_23_05_04_727.jpg,D:\carsim\IMG\left_2017_07_16_23_05_04_727.jpg,D:\carsim\IMG\right_2017_07_16_23_05_04_727.jpg,0,1,0,30.18998
D:\carsim\IMG\center_2017_07_16_23_05_04_800.jpg,D:\carsim\IMG\left_2017_07_16_23_05_04_800.jpg,D:\carsim\IMG\right_2017_07_16_23_05_04_800.jpg,0,1,0,30.1903
D:\carsim\IMG\center_2017_07_16_23_05_04_869.jpg,D:\carsim\IMG\left_2017_07_16_23_05_04_869.jpg,D:\carsim\IMG\right_2017_07_16_23_05_04_869.jpg,0,1,0,30.19048
D:\carsim\IMG\center_2017_07_16_23_05_04_937.jpg,D:\carsim\IMG\left_2017_07_16_23_05_04_937.jpg,D:\carsim\IMG\right_2017_07_16_23_05_04_937.jpg,0,1,0,30.18969
D:\carsim\IMG\center_2017_07_16_23_05_05_006.jpg,D:\carsim\IMG\left_2017_07_16_23_05_05_006.jpg,D:\carsim\IMG\right_2017_07_16_23_05_05_006.jpg,0,1,0,30.19029
D:\carsim\IMG\center_2017_07_16_23_05_05_075.jpg,D:\carsim\IMG\left_2017_07_16_23_05_05_075.jpg,D:\carsim\IMG\right_2017_07_16_23_05_05_075.jpg,0,1,0,30.19047
D:\carsim\IMG\center_2017_07_16_23_05_05_146.jpg,D:\carsim\IMG\left_2017_07_16_23_05_05_146.jpg,D:\carsim\IMG\right_2017_07_16_23_05_05_146.jpg,0,1,0,30.19027
D:\carsim\IMG\center_2017_07_16_23_05_05_220.jpg,D:\carsim\IMG\left_2017_07_16_23_05_05_220.jpg,D:\carsim\IMG\right_2017_07_16_23_05_05_220.jpg,-0.05,1,0,30.19082
D:\carsim\IMG\center_2017_07_16_23_05_05_287.jpg,D:\carsim\IMG\left_2017_07_16_23_05_05_287.jpg,D:\carsim\IMG\right_2017_07_16_23_05_05_287.jpg,-0.2,1,0,30.17985
D:\carsim\IMG\center_2017_07_16_23_05_05_353.jpg,D:\carsim\IMG\left_2017_07_16_23_05_05_353.jpg,D:\carsim\IMG\right_2017_07_16_23_05_05_353.jpg,-0.3743707,1,0,30.15916
D:\carsim\IMG\center_2017_07_16_23_05_05_427.jpg,D:\carsim\IMG\left_2017_07_16_23_05_05_427.jpg,D:\carsim\IMG\right_2017_07_16_23_05_05_427.jpg,-0.1535701,1,0,30.19099
D:\carsim\IMG\center_2017_07_16_23_05_05_499.jpg,D:\carsim\IMG\left_2017_07_16_23_05_05_499.jpg,D:\carsim\IMG\right_2017_07_16_23_05_05_499.jpg,0,1,0,30.1883
D:\carsim\IMG\center_2017_07_16_23_05_05_570.jpg,D:\carsim\IMG\left_2017_07_16_23_05_05_570.jpg,D:\carsim\IMG\right_2017_07_16_23_05_05_570.jpg,0,1,0,30.18965
D:\carsim\IMG\center_2017_07_16_23_05_05_640.jpg,D:\carsim\IMG\left_2017_07_16_23_05_05_640.jpg,D:\carsim\IMG\right_2017_07_16_23_05_05_640.jpg,0,1,0,30.19002
D:\carsim\IMG\center_2017_07_16_23_05_05_719.jpg,D:\carsim\IMG\left_2017_07_16_23_05_05_719.jpg,D:\carsim\IMG\right_2017_07_16_23_05_05_719.jpg,0,1,0,30.18909
D:\carsim\IMG\center_2017_07_16_23_05_05_790.jpg,D:\carsim\IMG\left_2017_07_16_23_05_05_790.jpg,D:\carsim\IMG\right_2017_07_16_23_05_05_790.jpg,0,1,0,30.19059
D:\carsim\IMG\center_2017_07_16_23_05_05_862.jpg,D:\carsim\IMG\left_2017_07_16_23_05_05_862.jpg,D:\carsim\IMG\right_2017_07_16_23_05_05_862.jpg,0,1,0,30.19044
D:\carsim\IMG\center_2017_07_16_23_05_05_935.jpg,D:\carsim\IMG\left_2017_07_16_23_05_05_935.jpg,D:\carsim\IMG\right_2017_07_16_23_05_05_935.jpg,-0.1,1,0,30.18735
D:\carsim\IMG\center_2017_07_16_23_05_06_004.jpg,D:\carsim\IMG\left_2017_07_16_23_05_06_004.jpg,D:\carsim\IMG\right_2017_07_16_23_05_06_004.jpg,-0.3,1,0,30.16959
D:\carsim\IMG\center_2017_07_16_23_05_06_075.jpg,D:\carsim\IMG\left_2017_07_16_23_05_06_075.jpg,D:\carsim\IMG\right_2017_07_16_23_05_06_075.jpg,-0.45,1,0,30.15113
D:\carsim\IMG\center_2017_07_16_23_05_06_144.jpg,D:\carsim\IMG\left_2017_07_16_23_05_06_144.jpg,D:\carsim\IMG\right_2017_07_16_23_05_06_144.jpg,-0.6565062,1,0,30.12501
D:\carsim\IMG\center_2017_07_16_23_05_06_213.jpg,D:\carsim\IMG\left_2017_07_16_23_05_06_213.jpg,D:\carsim\IMG\right_2017_07_16_23_05_06_213.jpg,-0.4728783,1,0,30.17859
D:\carsim\IMG\center_2017_07_16_23_05_06_283.jpg,D:\carsim\IMG\left_2017_07_16_23_05_06_283.jpg,D:\carsim\IMG\right_2017_07_16_23_05_06_283.jpg,-0.240957,1,0,30.1956
D:\carsim\IMG\center_2017_07_16_23_05_06_352.jpg,D:\carsim\IMG\left_2017_07_16_23_05_06_352.jpg,D:\carsim\IMG\right_2017_07_16_23_05_06_352.jpg,-0.05557665,1,0,30.18831
D:\carsim\IMG\center_2017_07_16_23_05_06_422.jpg,D:\carsim\IMG\left_2017_07_16_23_05_06_422.jpg,D:\carsim\IMG\right_2017_07_16_23_05_06_422.jpg,0,1,0,30.1873
D:\carsim\IMG\center_2017_07_16_23_05_06_495.jpg,D:\carsim\IMG\left_2017_07_16_23_05_06_495.jpg,D:\carsim\IMG\right_2017_07_16_23_05_06_495.jpg,0,1,0,30.18894
D:\carsim\IMG\center_2017_07_16_23_05_06_566.jpg,D:\carsim\IMG\left_2017_07_16_23_05_06_566.jpg,D:\carsim\IMG\right_2017_07_16_23_05_06_566.jpg,0,1,0,30.1829
D:\carsim\IMG\center_2017_07_16_23_05_06_636.jpg,D:\carsim\IMG\left_2017_07_16_23_05_06_636.jpg,D:\carsim\IMG\right_2017_07_16_23_05_06_636.jpg,0,1,0,30.18981
D:\carsim\IMG\center_2017_07_16_23_05_06_707.jpg,D:\carsim\IMG\left_2017_07_16_23_05_06_707.jpg,D:\carsim\IMG\right_2017_07_16_23_05_06_707.jpg,0,1,0,30.18911
D:\carsim\IMG\center_2017_07_16_23_05_06_780.jpg,D:\carsim\IMG\left_2017_07_16_23_05_06_780.jpg,D:\carsim\IMG\right_2017_07_16_23_05_06_780.jpg,0.2,1,0,30.17265
D:\carsim\IMG\center_2017_07_16_23_05_06_851.jpg,D:\carsim\IMG\left_2017_07_16_23_05_06_851.jpg,D:\carsim\IMG\right_2017_07_16_23_05_06_851.jpg,0.35,1,0,30.16354
D:\carsim\IMG\center_2017_07_16_23_05_06_920.jpg,D:\carsim\IMG\left_2017_07_16_23_05_06_920.jpg,D:\carsim\IMG\right_2017_07_16_23_05_06_920.jpg,0.2683119,1,0,30.18568
D:\carsim\IMG\center_2017_07_16_23_05_06_993.jpg,D:\carsim\IMG\left_2017_07_16_23_05_06_993.jpg,D:\carsim\IMG\right_2017_07_16_23_05_06_993.jpg,0.07521187,1,0,30.19
D:\carsim\IMG\center_2017_07_16_23_05_07_063.jpg,D:\carsim\IMG\left_2017_07_16_23_05_07_063.jpg,D:\carsim\IMG\right_2017_07_16_23_05_07_063.jpg,0,1,0,30.18823
D:\carsim\IMG\center_2017_07_16_23_05_07_131.jpg,D:\carsim\IMG\left_2017_07_16_23_05_07_131.jpg,D:\carsim\IMG\right_2017_07_16_23_05_07_131.jpg,0,1,0,30.18956
D:\carsim\IMG\center_2017_07_16_23_05_07_202.jpg,D:\carsim\IMG\left_2017_07_16_23_05_07_202.jpg,D:\carsim\IMG\right_2017_07_16_23_05_07_202.jpg,0,1,0,30.19011
D:\carsim\IMG\center_2017_07_16_23_05_07_274.jpg,D:\carsim\IMG\left_2017_07_16_23_05_07_274.jpg,D:\carsim\IMG\right_2017_07_16_23_05_07_274.jpg,0,1,0,30.19019
D:\carsim\IMG\center_2017_07_16_23_05_07_344.jpg,D:\carsim\IMG\left_2017_07_16_23_05_07_344.jpg,D:\carsim\IMG\right_2017_07_16_23_05_07_344.jpg,0,1,0,30.19031
D:\carsim\IMG\center_2017_07_16_23_05_07_411.jpg,D:\carsim\IMG\left_2017_07_16_23_05_07_411.jpg,D:\carsim\IMG\right_2017_07_16_23_05_07_411.jpg,0,1,0,30.18711
D:\carsim\IMG\center_2017_07_16_23_05_07_485.jpg,D:\carsim\IMG\left_2017_07_16_23_05_07_485.jpg,D:\carsim\IMG\right_2017_07_16_23_05_07_485.jpg,0,1,0,30.19172
D:\carsim\IMG\center_2017_07_16_23_05_07_556.jpg,D:\carsim\IMG\left_2017_07_16_23_05_07_556.jpg,D:\carsim\IMG\right_2017_07_16_23_05_07_556.jpg,0,1,0,30.19166
D:\carsim\IMG\center_2017_07_16_23_05_07_629.jpg,D:\carsim\IMG\left_2017_07_16_23_05_07_629.jpg,D:\carsim\IMG\right_2017_07_16_23_05_07_629.jpg,0,1,0,30.19077
D:\carsim\IMG\center_2017_07_16_23_05_07_697.jpg,D:\carsim\IMG\left_2017_07_16_23_05_07_697.jpg,D:\carsim\IMG\right_2017_07_16_23_05_07_697.jpg,0,1,0,30.19248
D:\carsim\IMG\center_2017_07_16_23_05_07_770.jpg,D:\carsim\IMG\left_2017_07_16_23_05_07_770.jpg,D:\carsim\IMG\right_2017_07_16_23_05_07_770.jpg,0,1,0,30.19149
D:\carsim\IMG\center_2017_07_16_23_05_07_838.jpg,D:\carsim\IMG\left_2017_07_16_23_05_07_838.jpg,D:\carsim\IMG\right_2017_07_16_23_05_07_838.jpg,0,1,0,30.19065
D:\carsim\IMG\center_2017_07_16_23_05_07_910.jpg,D:\carsim\IMG\left_2017_07_16_23_05_07_910.jpg,D:\carsim\IMG\right_2017_07_16_23_05_07_910.jpg,-0.1,1,0,30.18807
D:\carsim\IMG\center_2017_07_16_23_05_07_980.jpg,D:\carsim\IMG\left_2017_07_16_23_05_07_980.jpg,D:\carsim\IMG\right_2017_07_16_23_05_07_980.jpg,-0.3,1,0,30.16833
D:\carsim\IMG\center_2017_07_16_23_05_08_049.jpg,D:\carsim\IMG\left_2017_07_16_23_05_08_049.jpg,D:\carsim\IMG\right_2017_07_16_23_05_08_049.jpg,-0.1515832,1,0,30.19072
D:\carsim\IMG\center_2017_07_16_23_05_08_117.jpg,D:\carsim\IMG\left_2017_07_16_23_05_08_117.jpg,D:\carsim\IMG\right_2017_07_16_23_05_08_117.jpg,0,1,0,30.18968
D:\carsim\IMG\center_2017_07_16_23_05_08_190.jpg,D:\carsim\IMG\left_2017_07_16_23_05_08_190.jpg,D:\carsim\IMG\right_2017_07_16_23_05_08_190.jpg,0,1,0,30.19028
D:\carsim\IMG\center_2017_07_16_23_05_08_257.jpg,D:\carsim\IMG\left_2017_07_16_23_05_08_257.jpg,D:\carsim\IMG\right_2017_07_16_23_05_08_257.jpg,0,1,0,30.19047
D:\carsim\IMG\center_2017_07_16_23_05_08_325.jpg,D:\carsim\IMG\left_2017_07_16_23_05_08_325.jpg,D:\carsim\IMG\right_2017_07_16_23_05_08_325.jpg,0,1,0,30.19111
D:\carsim\IMG\center_2017_07_16_23_05_08_397.jpg,D:\carsim\IMG\left_2017_07_16_23_05_08_397.jpg,D:\carsim\IMG\right_2017_07_16_23_05_08_397.jpg,0,1,0,30.19094
D:\carsim\IMG\center_2017_07_16_23_05_08_465.jpg,D:\carsim\IMG\left_2017_07_16_23_05_08_465.jpg,D:\carsim\IMG\right_2017_07_16_23_05_08_465.jpg,-0.2,1,0,30.1806
D:\carsim\IMG\center_2017_07_16_23_05_08_539.jpg,D:\carsim\IMG\left_2017_07_16_23_05_08_539.jpg,D:\carsim\IMG\right_2017_07_16_23_05_08_539.jpg,-0.4,1,0,30.15857
D:\carsim\IMG\center_2017_07_16_23_05_08_611.jpg,D:\carsim\IMG\left_2017_07_16_23_05_08_611.jpg,D:\carsim\IMG\right_2017_07_16_23_05_08_611.jpg,-0.3754,1,0,30.17262
D:\carsim\IMG\center_2017_07_16_23_05_08_680.jpg,D:\carsim\IMG\left_2017_07_16_23_05_08_680.jpg,D:\carsim\IMG\right_2017_07_16_23_05_08_680.jpg,-0.14277,1,0,30.19286
D:\carsim\IMG\center_2017_07_16_23_05_08_752.jpg,D:\carsim\IMG\left_2017_07_16_23_05_08_752.jpg,D:\carsim\IMG\right_2017_07_16_23_05_08_752.jpg,0,1,0,30.18688
D:\carsim\IMG\center_2017_07_16_23_05_08_820.jpg,D:\carsim\IMG\left_2017_07_16_23_05_08_820.jpg,D:\carsim\IMG\right_2017_07_16_23_05_08_820.jpg,0,1,0,30.1898
D:\carsim\IMG\center_2017_07_16_23_05_08_893.jpg,D:\carsim\IMG\left_2017_07_16_23_05_08_893.jpg,D:\carsim\IMG\right_2017_07_16_23_05_08_893.jpg,-0.05,1,0,30.19025
